System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:49:42:283, 41138945550906,  275.385,   70.000, 3600,  24.263,5251.947,1458.874,  19.540,3975.129,1104.202, 70,  0,   0.000,   0.000,   0.000,   0.073,  33.476,   9.299,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  89.625
13:49:42:407, 41139245127083,  275.508,   72.000, 3400,  21.753,5254.641,1459.622,  17.075,3977.243,1104.790, 64,  0,   0.000,   0.000,   0.000,   0.035,  33.481,   9.300,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  73.316
13:49:42:528, 41139539885918,  275.630,   52.000, 3600,  14.751,5256.438,1460.122,  10.123,3978.477,1105.132, 61,  0,   0.000,   0.000,   0.000,   0.106,  33.494,   9.304,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  89.766
13:49:42:651, 41139836833524,  275.753,   57.000, 3700,  16.318,5258.441,1460.678,  11.561,3979.896,1105.527, 61,  0,   0.000,   0.000,   0.000,   0.208,  33.519,   9.311,  24.000,  51.000, 105.000,   0.000,   0.000,  161,  71.056
13:49:42:760, 41140099659869,  275.862,   62.000, 3600,  19.673,5260.578,1461.272,  15.016,3981.527,1105.980, 64,  0,   0.000,   0.000,   0.000,   0.049,  33.524,   9.312,  24.000,  51.000, 105.000,   0.000,   0.000,  126,  48.994
13:49:42:868, 41140361120223,  275.970,   55.000, 2900,  15.837,5262.290,1461.747,  11.095,3982.726,1106.313, 64,  0,   0.000,   0.000,   0.000,   0.233,  33.550,   9.319,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  63.944
13:49:42:990, 41140656935839,  276.092,   59.000, 1900,  17.858,5264.473,1462.354,  13.205,3984.341,1106.761, 62,  0,   0.000,   0.000,   0.000,   0.100,  33.562,   9.323,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  92.294
13:49:43:098, 41140918455494,  276.200,   65.000, 3600,  20.718,5266.713,1462.976,  16.207,3986.093,1107.248, 64,  0,   0.000,   0.000,   0.000,   0.037,  33.566,   9.324,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  83.522
13:49:43:208, 41141182778865,  276.309,   63.000, 3000,  15.541,5268.411,1463.448,  10.897,3987.284,1107.579, 62,  0,   0.000,   0.000,   0.000,   0.132,  33.580,   9.328,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  82.294
13:49:43:330, 41141479445938,  276.432,   66.000, 3300,  17.627,5270.573,1464.048,  12.833,3988.857,1108.016, 63,  0,   0.000,   0.000,   0.000,   0.176,  33.602,   9.334,  24.000,  51.000, 105.000,   0.000,   0.000,  130,  76.002
13:49:43:470, 41141816763422,  276.571,   98.000, 1900,  21.088,5273.513,1464.865,  16.255,3991.124,1108.646, 65,  0,   0.000,   0.000,   0.000,   0.160,  33.624,   9.340,  24.000,  51.000, 105.000,   0.000,   0.000,  153,  69.355
13:49:43:592, 41142112833400,  276.694,   80.000, 3100,  21.108,5276.096,1465.582,  16.325,3993.122,1109.201, 65,  0,   0.000,   0.000,   0.000,   0.106,  33.637,   9.344,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  79.320
13:49:43:716, 41142412016796,  276.818,   75.000, 3100,  15.504,5278.014,1466.115,  10.835,3994.462,1109.573, 62,  0,   0.000,   0.000,   0.000,   0.118,  33.652,   9.348,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  87.747
13:49:43:838, 41142708777555,  276.940,   74.000, 3200,  20.052,5280.474,1466.798,  15.374,3996.348,1110.097, 66,  0,   0.000,   0.000,   0.000,   0.040,  33.657,   9.349,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  89.913
13:49:43:961, 41143006043710,  277.063,   70.000, 3300,  18.710,5282.773,1467.437,  14.084,3998.078,1110.577, 66,  0,   0.000,   0.000,   0.000,   0.025,  33.660,   9.350,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  80.178
13:49:44:085, 41143305176883,  277.187,   59.000, 3100,  17.800,5284.973,1468.048,  13.163,3999.706,1111.029, 65,  0,   0.000,   0.000,   0.000,   0.129,  33.676,   9.354,  24.000,  51.000, 105.000,   0.000,   0.000,   79,  86.877
13:49:44:194, 41143568255371,  277.295,   46.000, 1600,  12.447,5286.327,1468.424,   8.118,4000.589,1111.275, 60,  0,   0.000,   0.000,   0.000,   0.008,  33.677,   9.355,  24.000,  51.000, 105.000,   0.000,   0.000,    7,  89.540
13:49:44:303, 41143832907839,  277.405,   56.000, 2900,  17.227,5288.212,1468.948,  12.585,4001.966,1111.657, 59,  0,   0.000,   0.000,   0.000,   0.096,  33.687,   9.358,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  88.120
13:49:44:427, 41144132072654,  277.529,   50.000, 3800,  15.828,5290.169,1469.491,  11.264,4003.358,1112.044, 64,  0,   0.000,   0.000,   0.000,   0.112,  33.701,   9.361,  24.000,  51.000, 105.000,   0.000,   0.000,   75,  87.337
13:49:44:550, 41144429245530,  277.651,   65.000, 3700,  23.120,5293.009,1470.280,  18.438,4005.623,1112.673, 67,  0,   0.000,   0.000,   0.000,   0.072,  33.710,   9.364,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  88.976
13:49:44:675, 41144733382226,  277.777,   58.000, 2900,  20.194,5295.548,1470.985,  15.662,4007.592,1113.220, 64,  0,   0.000,   0.000,   0.000,   0.012,  33.711,   9.364,  24.000,  51.000, 105.000,   0.000,   0.000,    9,  89.699
13:49:44:795, 41145023106149,  277.897,   55.000, 3600,  16.520,5297.526,1471.535,  11.862,4009.013,1113.615, 61,  0,   0.000,   0.000,   0.000,   0.178,  33.732,   9.370,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  69.639
13:49:44:919, 41145322892813,  278.021,   63.000, 3500,  20.947,5300.122,1472.256,  16.191,4011.019,1114.172, 66,  0,   0.000,   0.000,   0.000,   0.147,  33.751,   9.375,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  86.965
13:49:45:046, 41145630633379,  278.148,   72.000, 3400,  19.884,5302.651,1472.959,  15.113,4012.942,1114.706, 64,  0,   0.000,   0.000,   0.000,   0.203,  33.776,   9.382,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  84.508
13:49:45:166, 41145921060352,  278.268,   67.000, 2900,  18.854,5304.915,1473.587,  14.262,4014.654,1115.182, 62,  0,   0.000,   0.000,   0.000,   0.040,  33.781,   9.384,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  87.674
13:49:45:290, 41146220039540,  278.392,   75.000, 3200,  19.950,5307.380,1474.272,  15.177,4016.530,1115.703, 65,  0,   0.000,   0.000,   0.000,   0.133,  33.798,   9.388,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  85.331
13:49:45:413, 41146517385219,  278.515,   73.000, 3100,  19.024,5309.718,1474.922,  14.312,4018.289,1116.191, 62,  0,   0.000,   0.000,   0.000,   0.087,  33.808,   9.391,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  88.323
13:49:45:536, 41146814199459,  278.637,   56.000, 2900,  15.695,5311.644,1475.457,  10.965,4019.634,1116.565, 60,  0,   0.000,   0.000,   0.000,   0.191,  33.832,   9.398,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  80.398
13:49:45:658, 41147110731200,  278.760,   60.000, 1800,  17.303,5313.765,1476.046,  12.709,4021.192,1116.998, 62,  0,   0.000,   0.000,   0.000,   0.068,  33.840,   9.400,  24.000,  51.000, 105.000,   0.000,   0.000,  140,  75.268
13:49:45:765, 41147370448691,  278.867,   58.000, 3100,  16.681,5315.556,1476.543,  12.039,4022.484,1117.357, 64,  0,   0.000,   0.000,   0.000,   0.119,  33.853,   9.404,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  87.580
13:49:45:874, 41147632952040,  278.976,   49.000, 2900,  14.386,5317.117,1476.977,   9.852,4023.553,1117.654, 63,  0,   0.000,   0.000,   0.000,   0.103,  33.864,   9.407,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  88.226
13:49:45:982, 41147893415853,  279.083,   48.000, 2900,  14.733,5318.703,1477.418,  10.403,4024.673,1117.965, 65,  0,   0.000,   0.000,   0.000,   0.014,  33.866,   9.407,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  88.704
13:49:46:090, 41148156209501,  279.192,   49.000, 2900,  16.357,5320.480,1477.911,  11.759,4025.951,1118.320, 59,  0,   0.000,   0.000,   0.000,   0.108,  33.877,   9.410,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  82.439
13:49:46:212, 41148452401381,  279.314,   49.000, 2900,  16.160,5322.458,1478.461,  11.542,4027.364,1118.712, 65,  0,   0.000,   0.000,   0.000,   0.176,  33.899,   9.416,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  68.750
13:49:46:335, 41148749074212,  279.437,   52.000, 2200,  18.148,5324.684,1479.079,  13.422,4029.010,1119.169, 65,  0,   0.000,   0.000,   0.000,   0.213,  33.925,   9.424,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  91.321
13:49:46:446, 41149015772029,  279.547,   53.000, 2900,  16.600,5326.514,1479.587,  12.074,4030.341,1119.539, 64,  0,   0.000,   0.000,   0.000,   0.049,  33.930,   9.425,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  87.922
13:49:46:566, 41149306471591,  279.667,   57.000, 3600,  20.872,5329.022,1480.284,  16.182,4032.285,1120.079, 64,  0,   0.000,   0.000,   0.000,   0.181,  33.952,   9.431,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  87.137
13:49:46:710, 41149654848999,  279.811,   67.000, 3700,  21.794,5332.160,1481.156,  17.184,4034.760,1120.767, 68,  0,   0.000,   0.000,   0.000,   0.042,  33.958,   9.433,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  88.531
13:49:46:827, 41149939443650,  279.929,   63.000, 3400,  22.878,5334.852,1481.903,  18.190,4036.900,1121.361, 66,  0,   0.000,   0.000,   0.000,   0.043,  33.963,   9.434,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  89.036
13:49:46:952, 41150240887998,  280.054,   64.000, 2700,  15.091,5336.732,1482.426,  10.397,4038.195,1121.721, 60,  0,   0.000,   0.000,   0.000,   0.173,  33.985,   9.440,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  92.017
13:49:47:075, 41150539501908,  280.177,   90.000, 3100,  18.002,5338.954,1483.043,  13.408,4039.850,1122.181, 65,  0,   0.000,   0.000,   0.000,   0.019,  33.987,   9.441,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  88.974
13:49:47:200, 41150841528725,  280.302,   83.000, 3100,  18.968,5341.322,1483.701,  14.176,4041.620,1122.672, 66,  0,   0.000,   0.000,   0.000,   0.183,  34.010,   9.447,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  73.315
13:49:47:320, 41151132490019,  280.422,   92.000, 1700,  20.501,5343.788,1484.386,  15.560,4043.491,1123.192, 65,  0,   0.000,   0.000,   0.000,   0.328,  34.049,   9.458,  24.000,  51.000, 105.000,   0.000,   0.000,   82,  87.942
13:49:47:446, 41151436045552,  280.548,   65.000, 3000,  14.341,5345.588,1484.885,   9.627,4044.699,1123.528, 60,  0,   0.000,   0.000,   0.000,   0.162,  34.070,   9.464,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  80.158
13:49:47:567, 41151729284379,  280.669,   63.000, 2900,  14.601,5347.357,1485.377,  10.049,4045.918,1123.866, 61,  0,   0.000,   0.000,   0.000,   0.082,  34.080,   9.467,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  13.619
13:49:47:690, 41152027518681,  280.792,   58.000, 3400,  18.321,5349.616,1486.004,  13.479,4047.579,1124.328, 64,  0,   0.000,   0.000,   0.000,   0.279,  34.114,   9.476,  24.000,  51.000, 105.000,   0.000,   0.000,  204,  65.595
13:49:47:815, 41152328580216,  280.917,   63.000, 3100,  19.620,5352.058,1486.683,  15.036,4049.450,1124.847, 63,  0,   0.000,   0.000,   0.000,   0.049,  34.120,   9.478,  24.000,  51.000, 105.000,   0.000,   0.000,   96,  50.174
13:49:47:938, 41152626971173,  281.040,   70.000, 3100,  18.322,5354.317,1487.310,  13.677,4051.137,1125.316, 65,  0,   0.000,   0.000,   0.000,   0.089,  34.131,   9.481,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  86.204
13:49:48:062, 41152926112025,  281.164,   80.000, 1100,  17.871,5356.527,1487.924,  13.120,4052.760,1125.767, 61,  0,   0.000,   0.000,   0.000,   0.133,  34.148,   9.485,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  90.417
13:49:48:184, 41153222371895,  281.286,   81.000, 3400,  20.519,5359.040,1488.622,  15.773,4054.691,1126.303, 66,  0,   0.000,   0.000,   0.000,   0.124,  34.163,   9.490,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  88.310
13:49:48:307, 41153518759799,  281.409,   93.000, 2100,  21.923,5361.726,1489.368,  17.188,4056.797,1126.888, 67,  0,   0.000,   0.000,   0.000,   0.086,  34.173,   9.493,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  90.016
13:49:48:429, 41153813115107,  281.530,   73.000, 2700,  19.404,5364.087,1490.024,  14.749,4058.592,1127.387, 61,  0,   0.000,   0.000,   0.000,   0.064,  34.181,   9.495,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  90.390
13:49:48:553, 41154114406956,  281.655,   67.000, 2900,  13.832,5365.810,1490.503,   9.299,4059.750,1127.708, 61,  0,   0.000,   0.000,   0.000,   0.019,  34.183,   9.495,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  92.156
13:49:48:662, 41154378272014,  281.764,   65.000, 3200,  16.358,5367.594,1490.998,  11.687,4061.024,1128.062, 62,  0,   0.000,   0.000,   0.000,   0.143,  34.199,   9.500,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  87.915
13:49:48:772, 41154643070011,  281.873,   52.000, 2200,  15.762,5369.319,1491.478,  11.227,4062.253,1128.404, 59,  0,   0.000,   0.000,   0.000,   0.141,  34.214,   9.504,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  88.037
13:49:48:895, 41154941820139,  281.997,   52.000, 2900,  15.343,5371.214,1492.004,  10.732,4063.579,1128.772, 65,  0,   0.000,   0.000,   0.000,   0.126,  34.230,   9.508,  24.000,  51.000, 105.000,   0.000,   0.000,  363,  45.223
13:49:49:004, 41155207242226,  282.107,   58.000, 3800,  19.753,5373.381,1492.606,  15.085,4065.234,1129.232, 68,  0,   0.000,   0.000,   0.000,   0.160,  34.247,   9.513,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  63.075
13:49:49:112, 41155465533683,  282.213,   53.000, 2900,  17.427,5375.242,1493.123,  12.991,4066.621,1129.617, 64,  0,   0.000,   0.000,   0.000,   0.043,  34.252,   9.514,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  80.040
13:49:49:221, 41155730820488,  282.323,   56.000, 3800,  19.895,5377.423,1493.729,  16.777,4068.460,1130.128, 63,  0,   0.000,   0.000,   0.000,   0.132,  34.267,   9.518,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  82.691
13:49:49:345, 41156029612867,  282.447,   56.000, 3700,  21.904,5380.128,1494.480,  17.642,4070.639,1130.733, 68,  0,   0.000,   0.000,   0.000,   0.077,  34.276,   9.521,  24.000,  51.000, 105.000,   0.000,   0.000,  549,  28.865
13:49:49:470, 41156332494283,  282.572,   63.000, 3600,  19.846,5382.613,1495.170,  15.092,4072.529,1131.258, 67,  0,   0.000,   0.000,   0.000,   0.146,  34.294,   9.526,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  88.769
13:49:49:589, 41156619767611,  282.690,   55.000, 2200,  17.266,5384.663,1495.740,  13.305,4074.109,1131.697, 60,  0,   0.000,   0.000,   0.000,   0.140,  34.311,   9.531,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  88.730
13:49:49:716, 41156927514923,  282.818,   57.000, 3000,  16.742,5386.793,1496.331,  13.099,4075.775,1132.160, 67,  0,   0.000,   0.000,   0.000,   0.003,  34.311,   9.531,  24.000,  51.000, 105.000,   0.000,   0.000,    6,  87.876
13:49:49:836, 41157217409724,  282.937,   64.000, 2900,  17.033,5388.834,1496.898,  12.340,4077.254,1132.571, 62,  0,   0.000,   0.000,   0.000,   0.128,  34.327,   9.535,  24.000,  51.000, 105.000,   0.000,   0.000,   72,  91.327
13:49:49:959, 41157516342551,  283.061,   53.000, 3400,  16.401,5390.861,1497.461,  11.850,4078.718,1132.977, 63,  0,   0.000,   0.000,   0.000,   0.054,  34.333,   9.537,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  86.640
13:49:50:068, 41157780134675,  283.170,   58.000, 3600,  18.239,5392.850,1498.014,  13.568,4080.198,1133.388, 67,  0,   0.000,   0.000,   0.000,   0.151,  34.350,   9.542,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  91.442
13:49:50:193, 41158080831549,  283.294,   84.000, 2300,  24.466,5395.891,1498.859,  19.754,4082.653,1134.070, 66,  0,   0.000,   0.000,   0.000,   0.101,  34.362,   9.545,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  45.616
13:49:50:315, 41158377222382,  283.417,   83.000, 3300,  21.920,5398.576,1499.605,  17.188,4084.759,1134.655, 65,  0,   0.000,   0.000,   0.000,   0.095,  34.374,   9.548,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  81.123
13:49:50:437, 41158671494262,  283.539,   73.000, 3200,  19.490,5400.947,1500.263,  14.792,4086.558,1135.155, 66,  0,   0.000,   0.000,   0.000,   0.117,  34.388,   9.552,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  89.869
13:49:50:559, 41158967495294,  283.661,   62.000, 3300,  17.607,5403.102,1500.862,  13.044,4088.154,1135.598, 65,  0,   0.000,   0.000,   0.000,   0.014,  34.390,   9.553,  24.000,  51.000, 105.000,   0.000,   0.000,  250,  88.059
13:49:50:667, 41159228981805,  283.769,   56.000, 2900,  12.433,5404.445,1501.235,   7.911,4089.009,1135.836, 60,  0,   0.000,   0.000,   0.000,   0.069,  34.398,   9.555,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  85.519
13:49:50:790, 41159525701730,  283.892,   58.000, 3200,  15.383,5406.332,1501.759,  10.758,4090.328,1136.202, 61,  0,   0.000,   0.000,   0.000,   0.099,  34.410,   9.558,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  91.305
13:49:50:912, 41159820571546,  284.014,   70.000, 3500,  19.595,5408.721,1502.422,  14.845,4092.138,1136.705, 65,  0,   0.000,   0.000,   0.000,   0.135,  34.426,   9.563,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  88.739
13:49:51:051, 41160156430554,  284.152,   58.000, 2000,  17.157,5411.103,1503.084,  12.710,4093.902,1137.195, 65,  0,   0.000,   0.000,   0.000,   0.025,  34.430,   9.564,  24.000,  51.000, 105.000,   0.000,   0.000,  143,  83.453
13:49:51:174, 41160455529867,  284.276,   58.000, 3400,  14.988,5412.956,1503.599,  10.492,4095.200,1137.555, 64,  0,   0.000,   0.000,   0.000,   0.091,  34.441,   9.567,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  82.142
13:49:51:295, 41160748646826,  284.397,   75.000, 3500,  24.404,5415.912,1504.420,  19.602,4097.575,1138.215, 66,  0,   0.000,   0.000,   0.000,   0.205,  34.466,   9.574,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  87.654
13:49:51:424, 41161061183613,  284.526,   72.000, 3400,  19.693,5418.457,1505.127,  15.035,4099.517,1138.755, 64,  0,   0.000,   0.000,   0.000,   0.031,  34.470,   9.575,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  88.849
13:49:51:544, 41161349067572,  284.645,   63.000, 3300,  18.534,5420.662,1505.739,  13.836,4101.163,1139.212, 65,  0,   0.000,   0.000,   0.000,   0.089,  34.480,   9.578,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  86.976
13:49:51:665, 41161643648221,  284.767,   68.000, 3300,  18.794,5422.951,1506.375,  13.920,4102.858,1139.683, 65,  0,   0.000,   0.000,   0.000,   0.254,  34.511,   9.586,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  90.315
13:49:51:788, 41161940865449,  284.890,   73.000, 3200,  18.530,5425.227,1507.008,  13.910,4104.567,1140.158, 62,  0,   0.000,   0.000,   0.000,   0.006,  34.512,   9.587,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  82.807
13:49:51:914, 41162245712159,  285.016,   60.000, 3100,  17.263,5427.403,1507.612,  12.476,4106.140,1140.594, 64,  0,   0.000,   0.000,   0.000,   0.249,  34.543,   9.595,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  91.970
13:49:52:035, 41162539104582,  285.137,   52.000, 2900,  14.343,5429.142,1508.095,   9.714,4107.318,1140.922, 62,  0,   0.000,   0.000,   0.000,   0.177,  34.565,   9.601,  24.000,  51.000, 105.000,   0.000,   0.000,  115,  59.654
13:49:52:157, 41162831862105,  285.258,   45.000, 3100,  13.929,5430.828,1508.563,   9.454,4108.462,1141.239, 64,  0,   0.000,   0.000,   0.000,   0.098,  34.577,   9.605,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  69.361
13:49:52:265, 41163094656695,  285.367,   55.000, 3700,  19.230,5432.917,1509.143,  14.659,4110.054,1141.682, 64,  0,   0.000,   0.000,   0.000,   0.080,  34.585,   9.607,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  87.500
13:49:52:388, 41163392510890,  285.490,   69.000, 2900,  17.853,5435.115,1509.754,  13.201,4111.679,1142.133, 63,  0,   0.000,   0.000,   0.000,   0.117,  34.600,   9.611,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  88.796
13:49:52:515, 41163699849345,  285.617,   61.000, 3300,  15.125,5437.036,1510.288,  10.627,4113.029,1142.508, 62,  0,   0.000,   0.000,   0.000,   0.075,  34.609,   9.614,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  89.324
13:49:52:635, 41163990341544,  285.737,   57.000, 2100,  14.340,5438.758,1510.766,   9.935,4114.222,1142.840, 62,  0,   0.000,   0.000,   0.000,   0.025,  34.612,   9.615,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  88.841
13:49:52:760, 41164292062960,  285.862,   75.000, 3500,  22.232,5441.531,1511.536,  17.444,4116.398,1143.444, 67,  0,   0.000,   0.000,   0.000,   0.155,  34.632,   9.620,  24.000,  51.000, 105.000,   0.000,   0.000,   67,  79.551
13:49:52:880, 41164583316509,  285.982,   90.000, 3400,  24.697,5444.504,1512.362,  19.989,4118.805,1144.112, 67,  0,   0.000,   0.000,   0.000,   0.084,  34.642,   9.623,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  91.429
